CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,EmissionIntensity,EnergyEfficiency,WaterEfficiency
317,Company_317,Technology,Middle East,2015,3500.9,17.1,12093.3,4.830369999999999,66.1,91.2,83.9,23.1,98340.0,59004.0,196680.0,28.089919734925303,0.01779997966239577,0.059333265541319236
317,Company_317,Technology,Middle East,2016,3343.1,18.0,13356.6,-4.5,64.7,88.8,79.8,25.6,96711.9,58027.1,193423.8,28.928808590828872,0.01728380892113587,0.05761273611812412
317,Company_317,Technology,Middle East,2017,3863.1,22.3,19545.4,15.6,66.5,92.4,79.6,27.4,106791.7,64075.0,213583.4,27.644042349408505,0.018087079801145593,0.060290284822473665
317,Company_317,Technology,Middle East,2018,3894.8,23.0,27325.0,0.8,69.6,95.0,81.1,32.6,104234.2,62540.5,208468.4,26.762401150251616,0.01868292748445328,0.062276444863728304
317,Company_317,Technology,Middle East,2019,3904.0,21.1,22471.2,0.2,70.2,98.2,81.1,31.5,100091.9,60055.2,200183.9,25.63829405737705,0.019502067848613202,0.06500686035513994
317,Company_317,Technology,Middle East,2020,3750.9,22.8,19459.4,-3.9,71.5,99.1,79.6,35.8,94893.3,56936.0,189786.6,25.298808286011358,0.01976377678929914,0.0658792328228186
317,Company_317,Technology,Middle East,2021,3881.1,21.2,13432.1,3.5,73.5,100.0,81.0,39.3,97027.4,58216.4,194054.8,24.999974234108887,0.020000020612734135,0.06666678118193499
317,Company_317,Technology,Middle East,2022,3675.7,22.1,25497.6,-5.3,73.9,99.7,80.4,41.5,92270.9,55362.6,184541.9,25.102946377560738,0.019917969848581813,0.06639319685130395
317,Company_317,Technology,Middle East,2023,3840.4,17.8,23423.7,4.5,75.2,100.0,82.2,43.5,96010.4,57606.2,192020.7,25.0001041558171,0.019999927091193814,0.06666643521009892
317,Company_317,Technology,Middle East,2024,3836.2,15.6,11373.3,-0.1,75.9,98.5,85.2,44.0,97951.3,58770.8,195902.7,25.53341848704447,0.019582170128334114,0.06527391153429934
317,Company_317,Technology,Middle East,2025,3696.6,15.8,11716.8,-3.6,77.2,100.0,88.7,43.0,92414.4,55448.6,184828.8,24.9998376886869,0.020000129849893526,0.06666714759254516
318,Company_318,Transportation,Europe,2015,881.8,10.6,892.0,4.830369999999999,67.8,61.7,69.2,72.5,406515.8,67752.6,1355052.7,461.00680426400544,0.0006507495981521605,0.013014998686397272
318,Company_318,Transportation,Europe,2016,841.4,11.0,1100.3,-4.6,68.6,62.1,71.0,72.9,386491.2,64415.2,1288304.1,459.34299976230096,0.0006531066694579331,0.013062134403060147
318,Company_318,Transportation,Europe,2017,702.3,11.6,1312.8,-16.5,71.1,64.1,73.3,75.9,316729.0,52788.2,1055763.5,450.98818168873703,0.0006652057965633401,0.013304109630561375
318,Company_318,Transportation,Europe,2018,635.9,13.1,843.1,-9.5,72.5,67.0,73.0,77.5,278793.1,46465.5,929310.3,438.4228652303821,0.0006842709049926595,0.01368542251778201
318,Company_318,Transportation,Europe,2019,677.4,11.5,1311.4,6.5,73.1,69.5,74.3,75.5,290035.7,48339.3,966785.6,428.16017124298793,0.0007006724138216374,0.01401344247848024
318,Company_318,Transportation,Europe,2020,705.5,13.3,1240.4,4.1,75.2,70.0,79.4,76.1,300405.0,50067.5,1001350.0,425.8043940467753,0.0007045488590402956,0.014090977180805911
318,Company_318,Transportation,Europe,2021,702.8,14.8,1520.9,-0.4,75.1,68.9,78.9,77.6,302773.8,50462.3,1009245.9,430.81075697211156,0.000696361511104479,0.013927228842125704
318,Company_318,Transportation,Europe,2022,683.6,14.4,1886.9,-2.7,74.6,68.6,79.2,75.9,295091.7,49181.9,983639.0,431.6730544177882,0.000694970410892614,0.013899422348465595
318,Company_318,Transportation,Europe,2023,614.2,10.1,1111.8,-10.2,76.4,68.0,82.2,78.9,266713.4,44452.2,889044.5,434.24519700423315,0.0006908540573615832,0.013817088917983814
318,Company_318,Transportation,Europe,2024,682.3,11.2,1354.2,11.1,76.6,70.1,82.9,76.9,290321.1,48386.8,967736.9,425.5035907958376,0.0007050470019279,0.014100953152512667
318,Company_318,Transportation,Europe,2025,637.8,4.7,426.8,-6.5,77.7,68.9,84.5,79.6,274569.7,45761.6,915232.2,430.49498275321423,0.0006968723346927698,0.013937449739519596
319,Company_319,Finance,Africa,2015,12065.1,22.3,43341.7,4.830369999999999,59.6,73.7,78.3,26.8,165106.5,82553.3,412766.3,13.684635850510977,0.029229857185530894,0.14614921511314508
319,Company_319,Finance,Africa,2016,12806.8,25.7,37013.4,6.1,61.2,74.5,79.1,30.1,173722.2,86861.1,434305.4,13.564840553455978,0.029488005445016337,0.14743999327662208
319,Company_319,Finance,Africa,2017,13274.9,26.8,64603.3,3.7,62.2,75.6,79.2,32.0,178149.7,89074.9,445374.3,13.4200408289328,0.029806165286142466,0.1490307595068869
319,Company_319,Finance,Africa,2018,14656.4,27.2,75095.3,10.4,61.8,75.0,78.9,31.5,197815.7,98907.8,494539.2,13.496881908244863,0.029636477755453965,0.1481824487047533
319,Company_319,Finance,Africa,2019,14119.4,27.0,74357.0,-3.7,61.5,75.8,77.7,31.0,189128.3,94564.2,472820.8,13.394924713514738,0.02986205344604129,0.14931020407300014
319,Company_319,Finance,Africa,2020,15190.8,28.1,50248.1,7.6,60.5,74.9,76.6,30.0,205359.1,102679.5,513397.7,13.518649445717145,0.029588757409704014,0.14794384468175242
319,Company_319,Finance,Africa,2021,15265.3,30.1,73361.8,0.5,60.0,76.9,73.7,29.2,201989.4,100994.7,504973.4,13.231931242753172,0.030229909139768547,0.15114951576666893
319,Company_319,Finance,Africa,2022,13898.2,26.4,58741.4,-9.0,60.8,77.7,73.9,30.9,182386.6,91193.3,455966.5,13.123037515649509,0.030480748037410646,0.15240374018705322
319,Company_319,Finance,Africa,2023,12369.2,25.8,60161.6,-11.0,60.5,78.0,74.0,29.6,161859.7,80929.8,404649.2,13.085704815186107,0.03056771148935918,0.15283863298809586
319,Company_319,Finance,Africa,2024,12965.9,26.4,41175.4,4.8,61.3,80.0,73.0,31.0,165996.0,82998.0,414990.1,12.802505032431224,0.031243877866002107,0.15621942697414395
319,Company_319,Finance,Africa,2025,12540.3,28.0,45272.4,-3.3,61.1,80.7,71.4,31.2,159353.6,79676.8,398384.1,12.707319601604429,0.03147791289863225,0.15738960400016064
320,Company_320,Technology,Middle East,2015,2424.6,16.3,13712.7,4.830369999999999,55.1,56.2,38.5,70.5,97750.4,58650.2,195500.7,40.31609337622701,0.012402001629661683,0.04134001248077585
320,Company_320,Technology,Middle East,2016,2851.5,16.2,8237.1,17.6,55.8,55.5,37.9,73.8,115682.7,69409.6,231365.4,40.56906891109942,0.012324660472136283,0.0410822134114013
320,Company_320,Technology,Middle East,2017,3286.4,17.9,15246.7,15.3,57.1,56.0,41.4,74.0,132795.3,79677.2,265590.7,40.40752799415774,0.01237392724971168,0.04124642934239657
320,Company_320,Technology,Middle East,2018,3865.5,17.2,13173.2,17.6,57.3,58.4,38.8,74.8,152931.9,91759.1,305863.7,39.56329064804036,0.012637982212338372,0.04212661196546173
320,Company_320,Technology,Middle East,2019,4734.3,20.2,19268.1,22.5,59.0,60.7,38.6,77.7,183505.4,110103.3,367010.9,38.76083053460913,0.012899616877863845,0.042998711210290703
320,Company_320,Technology,Middle East,2020,5330.6,17.5,18617.2,12.6,58.9,60.2,37.3,79.3,207566.1,124539.6,415132.1,38.93859978238847,0.012840731901965665,0.04280244998378026
320,Company_320,Technology,Middle East,2021,5798.6,22.1,28056.8,8.8,60.2,63.2,36.8,80.5,219746.8,131848.1,439493.6,37.89652674783568,0.01319382125245965,0.04397939750364245
320,Company_320,Technology,Middle East,2022,6038.3,23.4,36149.5,4.1,61.3,66.3,36.0,81.6,222223.6,133334.2,444447.2,36.80234503088618,0.01358609076623725,0.04528695563478837
320,Company_320,Technology,Middle East,2023,7225.4,22.0,53178.9,19.7,61.8,65.7,37.9,81.9,267420.4,160452.3,534840.9,37.01115509175963,0.013509438040359291,0.04503145171493335
320,Company_320,Technology,Middle East,2024,8666.9,21.7,63118.8,20.0,62.8,68.3,38.0,82.2,312924.2,187754.5,625848.5,36.105666385904996,0.013848239629878476,0.04616081105912242
320,Company_320,Technology,Middle East,2025,10151.2,24.6,66281.3,17.1,63.7,68.6,39.1,83.3,365400.8,219240.5,730801.5,35.99582315391284,0.01389050241413024,0.046301664154205086
321,Company_321,Energy,Africa,2015,1914.9,9.6,2175.4,4.830369999999999,51.4,54.9,69.5,29.8,1562235.1,468670.5,15622351.0,815.8311661183352,0.00012257438077021828,0.004085812953876978
321,Company_321,Energy,Africa,2016,2054.4,8.7,2346.4,7.3,52.0,55.4,69.0,31.6,1668590.3,500577.1,16685903.2,812.2032223520249,0.00012312189369527207,0.004104063090381083
321,Company_321,Energy,Africa,2017,2131.8,7.3,2523.1,3.8,51.9,57.7,66.9,31.1,1696554.5,508966.4,16965545.3,795.8319260718641,0.00012565467023332283,0.004188488670371954
321,Company_321,Energy,Africa,2018,2149.0,9.5,2011.1,0.8,54.9,60.0,70.6,34.2,1675644.5,502693.4,16756445.0,779.7322010237319,0.00012824916024848946,0.004274971583076284
321,Company_321,Energy,Africa,2019,2367.0,5.1,1338.0,10.1,55.5,64.1,70.7,31.8,1778786.3,533635.9,17787862.9,751.4940008449514,0.00013306826195517844,0.00443560862378262
321,Company_321,Energy,Africa,2020,2513.2,1.9,947.7,6.2,57.0,69.4,72.1,29.5,1795789.8,538736.9,17957897.9,714.5431322616586,0.00013994956503233044,0.004664985821464985
321,Company_321,Energy,Africa,2021,2946.8,4.6,1762.3,17.3,58.2,68.1,74.7,31.8,2131766.6,639530.0,21317665.5,723.4174697977467,0.0001382327722517271,0.0046077588228855566
321,Company_321,Energy,Africa,2022,3228.8,10.3,2773.8,9.6,58.3,68.2,75.8,30.9,2333336.2,700000.8,23333361.6,722.6635901883053,0.00013837697522332145,0.004612566157067249
321,Company_321,Energy,Africa,2023,3605.9,10.0,4785.9,11.7,59.6,72.8,74.9,31.1,2488729.7,746618.9,24887296.6,690.1826728417317,0.0001448891801289498,0.0048296393246942985
321,Company_321,Energy,Africa,2024,4412.0,13.4,6988.6,22.4,59.4,72.4,76.3,29.4,3057445.5,917233.7,30574455.2,692.9840208522212,0.00014430347069602077,0.00481011545912454
321,Company_321,Energy,Africa,2025,4923.2,13.2,6318.7,11.6,58.0,71.8,76.6,25.8,3435158.0,1030547.4,34351580.4,697.7490250243744,0.00014331800582892542,0.004777266916592094
322,Company_322,Consumer Goods,Middle East,2015,1328.2,5.8,1657.2,4.830369999999999,44.8,60.7,39.4,34.2,205958.3,257447.8,1029791.3,155.06572805300405,0.0012897758992525962,0.005159104097995788
322,Company_322,Consumer Goods,Middle East,2016,1429.1,6.1,1949.7,7.6,44.8,63.3,37.2,34.0,216311.6,270389.5,1081558.1,151.3621160170737,0.0013213344710746467,0.005285338372976761
322,Company_322,Consumer Goods,Middle East,2017,1469.7,5.9,1282.3,2.8,45.5,66.8,34.4,35.3,215278.5,269098.2,1076392.7,146.47785262298427,0.0013653938753022017,0.005461574993812668
322,Company_322,Consumer Goods,Middle East,2018,1432.5,3.9,1235.3,-2.5,46.5,68.0,35.2,36.2,207512.2,259390.3,1037561.2,144.86017452006982,0.0013806414503549284,0.005522565801419714
322,Company_322,Consumer Goods,Middle East,2019,1260.7,4.6,1106.1,-12.0,48.0,67.9,37.2,38.9,182793.2,228491.5,913965.9,144.9934163559927,0.001379373125408727,0.005517491897948064
322,Company_322,Consumer Goods,Middle East,2020,1477.1,2.2,780.0,17.2,48.2,69.3,38.6,36.8,211189.5,263986.9,1055947.5,142.97576332001896,0.0013988384839208389,0.005595353405793999
322,Company_322,Consumer Goods,Middle East,2021,1754.8,1.9,359.4,18.8,48.8,70.0,37.5,38.9,249064.0,311330.0,1245320.2,141.93298381581948,0.0014091155029846943,0.0056364629171618535
322,Company_322,Consumer Goods,Middle East,2022,1928.9,1.3,419.9,9.9,49.3,72.2,36.0,39.6,267962.9,334953.6,1339814.6,138.92005806418166,0.001439676803044242,0.005758708071804573
322,Company_322,Consumer Goods,Middle East,2023,2007.8,0.6,183.8,4.1,48.0,72.4,33.8,37.7,278358.9,347948.6,1391794.4,138.63875884052197,0.0014425981308733532,0.005770392523493413
322,Company_322,Consumer Goods,Middle East,2024,2185.6,0.8,409.4,8.9,50.1,74.5,35.6,40.1,296508.7,370635.9,1482543.7,135.6646687408492,0.0014742229858047354,0.005896892340973985
322,Company_322,Consumer Goods,Middle East,2025,2321.6,0.4,104.2,6.2,50.8,75.2,35.8,41.3,312802.7,391003.4,1564013.5,134.73582873880085,0.001484386164185923,0.005937544277108587
323,Company_323,Healthcare,Europe,2015,1988.2,19.1,8716.0,4.830369999999999,75.6,53.4,91.7,81.6,164276.4,164276.4,328552.7,82.6256915803239,0.0060513884074000915,0.012102773131137523
323,Company_323,Healthcare,Europe,2016,2095.0,19.1,5392.5,5.4,76.0,57.3,91.8,79.0,167361.3,167361.3,334722.6,79.88606205250596,0.006258914097823093,0.012517828195646187
323,Company_323,Healthcare,Europe,2017,2278.4,18.4,10199.8,8.8,76.3,58.8,90.0,80.1,179629.3,179629.3,359258.5,78.84010709269663,0.006341951547423373,0.012683899564269305
323,Company_323,Healthcare,Europe,2018,2522.0,20.1,12232.1,10.7,75.2,59.1,86.1,80.5,198232.3,198232.3,396464.6,78.60122918318794,0.006361223675455514,0.012722447350911027
323,Company_323,Healthcare,Europe,2019,2463.5,17.8,5791.2,-2.3,77.4,62.3,90.6,79.2,188210.1,188210.1,376420.3,76.39947229551451,0.00654454608319477,0.013089095643645054
323,Company_323,Healthcare,Europe,2020,2663.7,16.5,5153.7,8.1,78.5,64.2,88.4,83.0,199847.3,199847.3,399694.5,75.02620415211923,0.006664339889590675,0.01332867644446535
323,Company_323,Healthcare,Europe,2021,2865.6,15.2,9397.3,7.6,79.4,62.1,91.5,84.5,219212.7,219212.7,438425.5,76.4980108877722,0.006536116170250133,0.01307223532213234
323,Company_323,Healthcare,Europe,2022,2906.2,16.0,10296.8,1.4,81.9,64.8,95.6,85.3,216978.9,216978.9,433957.8,74.66069093661827,0.006696964543557,0.013393929087114
323,Company_323,Healthcare,Europe,2023,3197.7,16.8,12680.3,10.0,83.7,67.5,95.8,87.7,232575.1,232575.1,465150.2,72.73199487131376,0.006874553638803122,0.013749107277606244
323,Company_323,Healthcare,Europe,2024,3536.4,17.0,13685.0,10.6,83.8,67.9,97.3,86.2,256258.9,256258.9,512517.8,72.46321117520642,0.006900053032304439,0.013800106064608878
323,Company_323,Healthcare,Europe,2025,3721.2,19.1,11452.6,5.2,85.5,70.4,100.0,86.1,263194.0,263194.0,526388.0,70.72825970117167,0.007069310090655562,0.014138620181311123
324,Company_324,Energy,Middle East,2015,2516.0,14.7,6370.8,4.830369999999999,60.5,83.6,31.1,66.6,1546360.0,463908.0,15463599.9,614.610492845787,0.00016270467525482212,0.005423489140088121
324,Company_324,Energy,Middle East,2016,2760.0,12.9,6957.2,9.7,61.6,84.0,32.8,67.9,1689091.7,506727.5,16890916.7,611.9897463768116,0.0001634014333869754,0.005446714456981317
324,Company_324,Energy,Middle East,2017,2667.3,8.2,3541.9,-3.4,63.1,84.9,35.5,68.8,1614703.7,484411.1,16147037.2,605.3701120983766,0.0001651881993558546,0.005506273493732906
324,Company_324,Energy,Middle East,2018,3003.7,17.8,7101.5,12.6,64.0,87.2,35.9,69.0,1771880.5,531564.1,17718804.7,589.899290874588,0.0001695204643234202,0.0056506825799560205
324,Company_324,Energy,Middle East,2019,2879.2,13.7,4491.1,-4.1,64.8,92.0,34.4,67.9,1601269.4,480380.8,16012694.1,556.1508057793832,0.00017980734422447998,0.005993578427780627
324,Company_324,Energy,Middle East,2020,3154.2,11.9,5272.9,9.6,64.3,91.8,32.2,69.0,1759077.9,527723.4,17590779.2,557.6938367890432,0.0001793098511520172,0.005976994766576581
324,Company_324,Energy,Middle East,2021,3254.8,16.9,6093.3,3.2,64.2,91.8,29.5,71.3,1813131.6,543939.5,18131315.7,557.0639056163205,0.00017951262080776633,0.005983753707903177
324,Company_324,Energy,Middle East,2022,3666.3,15.8,6338.8,12.6,66.0,94.5,29.1,74.4,1973054.9,591916.5,19730548.9,538.1596977879606,0.0001858184492779114,0.006193947963944239
324,Company_324,Energy,Middle East,2023,3790.2,9.1,3436.2,3.4,65.7,92.2,29.5,75.3,2100884.1,630265.2,21008840.6,554.2937312015198,0.00018040976521093693,0.006013659012111093
324,Company_324,Energy,Middle East,2024,3837.9,15.3,7895.7,1.3,65.9,92.5,30.8,74.4,2121712.1,636513.6,21217121.0,552.8315224471717,0.00018088693560262017,0.006029564804271268
324,Company_324,Energy,Middle East,2025,3693.2,12.5,5698.9,-3.8,66.9,95.9,32.6,72.2,1951615.5,585484.7,19516155.3,528.4348261670096,0.00018923809240234933,0.006307935971682949
325,Company_325,Finance,Europe,2015,1528.7,13.3,3322.3,4.830369999999999,63.5,100.0,38.9,51.6,15292.8,7646.4,38232.1,10.003794073395694,0.03998472487778595,0.199924147311153
325,Company_325,Finance,Europe,2016,1631.6,13.0,4152.0,6.7,63.5,100.0,37.3,53.0,16316.3,8158.2,40790.8,10.000183868595244,0.039999215509379564,0.1999950969576622
325,Company_325,Finance,Europe,2017,1761.3,13.4,2507.8,7.9,62.1,100.0,35.8,50.5,17612.9,8806.4,44032.2,9.999943223755182,0.04000027252783191,0.2000022710755814
325,Company_325,Finance,Europe,2018,2039.2,6.7,1434.0,15.8,63.2,100.0,38.5,51.2,20391.7,10195.9,50979.3,9.999852883483719,0.040000549242535696,0.20000196157278907
325,Company_325,Finance,Europe,2019,1976.1,4.3,1591.3,-3.1,62.9,100.0,36.9,51.7,19761.0,9880.5,49402.6,10.0,0.03999991903260152,0.19999999999999998
325,Company_325,Finance,Europe,2020,2030.6,0.2,25.1,2.8,62.6,96.9,38.4,52.4,21177.2,10588.6,52943.1,10.429035752979416,0.038354384235150564,0.19177228339912736
325,Company_325,Finance,Europe,2021,2257.8,1.7,550.6,11.2,65.2,100.0,39.5,56.2,22578.2,11289.1,56445.5,10.000088581805297,0.03999964567591748,0.1999982283795874
325,Company_325,Finance,Europe,2022,2190.2,-2.3,9359.5,-3.0,65.2,97.0,42.1,56.7,22832.5,11416.3,57081.3,10.424847045931878,0.03836983390357262,0.19184849732400164
325,Company_325,Finance,Europe,2023,2094.2,-2.9,1922.4,-4.4,65.4,98.0,41.6,56.7,21541.0,10770.5,53852.5,10.286028077547513,0.03888770252077434,0.19443851260387168
325,Company_325,Finance,Europe,2024,2283.0,-2.4,10864.2,9.0,66.6,100.0,40.1,59.8,22829.8,11414.9,57074.6,9.999912395970215,0.04000028033485999,0.20000175209594478
325,Company_325,Finance,Europe,2025,2420.6,-1.7,1449.9,6.0,65.7,100.0,38.0,59.0,24206.3,12103.1,60515.7,10.000123936214163,0.03999953731015257,0.19999834753079787
326,Company_326,Finance,Asia,2015,1698.0,15.7,2201.6,4.830369999999999,55.2,86.5,35.7,43.3,20196.3,10098.1,50490.7,11.89416961130742,0.03362995561558862,0.16815044414295757
326,Company_326,Finance,Asia,2016,1923.9,16.7,4441.3,13.3,56.5,89.8,33.8,45.8,21992.5,10996.2,54981.1,11.431207443214303,0.03499202453206648,0.17496044087957657
326,Company_326,Finance,Asia,2017,2058.9,16.1,3118.8,7.0,58.5,92.2,32.7,50.6,22839.1,11419.5,57097.6,11.092865122152604,0.036059308972706386,0.18029686063312755
326,Company_326,Finance,Asia,2018,2204.0,17.7,7478.8,7.0,61.1,94.8,35.1,53.5,23643.9,11821.9,59109.7,10.727722323049003,0.037286604398262896,0.18643365279692775
326,Company_326,Finance,Asia,2019,2264.3,21.4,7084.9,2.7,62.0,95.5,36.8,53.6,24064.1,12032.0,60160.1,10.627611182263832,0.03763790286252849,0.18818982712765958
326,Company_326,Finance,Asia,2020,2656.9,21.7,8584.6,17.3,63.0,96.3,38.2,54.6,27954.4,13977.2,69885.9,10.521434754789416,0.03801768310918226,0.190088143548064
326,Company_326,Finance,Asia,2021,3205.0,19.6,8677.9,20.6,65.1,96.1,40.4,58.7,33779.4,16889.7,84448.4,10.539594383775352,0.03795216960889727,0.1897606233384844
326,Company_326,Finance,Asia,2022,3778.3,15.0,5258.3,17.9,66.5,99.3,42.7,57.5,38152.9,19076.4,95382.2,10.09790117248498,0.039612212760871526,0.19806147910507224
326,Company_326,Finance,Asia,2023,4701.7,16.0,11994.2,24.4,66.1,100.0,42.8,55.5,47016.5,23508.3,117541.4,9.999893655486314,0.04000037433619134,0.20000170152669483
326,Company_326,Finance,Asia,2024,4900.6,18.9,10859.8,4.2,65.8,100.0,40.3,57.0,49006.4,24503.2,122516.1,10.000081622658449,0.03999964086352732,0.1999983675601554
326,Company_326,Finance,Asia,2025,5512.2,17.5,11012.0,12.5,64.5,100.0,38.1,55.5,55121.8,27560.9,137804.4,9.999963716846269,0.0400001741598962,0.20000072566570756
327,Company_327,Retail,Latin America,2015,1960.7,0.5,204.9,4.830369999999999,45.6,76.4,10.2,50.3,130457.4,65228.7,260914.9,66.53613505380731,0.007514710735186071,0.03005885446130308
327,Company_327,Retail,Latin America,2016,1849.3,-0.9,6014.5,-5.7,45.2,74.4,11.7,49.6,125608.5,62804.3,251217.0,67.92218677337371,0.00736136487578468,0.029445436060906657
327,Company_327,Retail,Latin America,2017,1524.6,-0.1,4200.6,-17.6,44.0,74.9,9.5,47.7,102996.4,51498.2,205992.8,67.55634264725174,0.007401229557537933,0.029604918230151732
327,Company_327,Retail,Latin America,2018,1515.4,0.2,59.3,-0.6,45.4,77.1,11.9,47.2,100067.1,50033.6,200134.2,66.03345651313185,0.007571919242188491,0.030287646701416652
327,Company_327,Retail,Latin America,2019,1276.4,-0.9,5874.6,-15.8,47.3,78.5,12.4,50.9,83013.3,41506.7,166026.7,65.03705734879348,0.007687920075505928,0.030751661779905418
327,Company_327,Retail,Latin America,2020,1235.7,-0.9,4718.5,-3.2,47.7,79.0,11.8,52.3,79912.6,39956.3,159825.3,64.66990369830866,0.007731566904613976,0.0309262869685131
327,Company_327,Retail,Latin America,2021,1009.2,-3.4,975.3,-18.3,48.7,82.7,11.8,51.6,62655.2,31327.6,125310.3,62.084026952041214,0.008053607724185482,0.032214405189034595
327,Company_327,Retail,Latin America,2022,820.8,-1.2,3220.7,-18.7,51.0,84.9,14.3,54.0,49727.2,24863.6,99454.4,60.583820662768034,0.008253028523624898,0.03301211409449959
327,Company_327,Retail,Latin America,2023,782.5,-2.2,3148.2,-4.7,53.1,87.1,16.5,55.7,46215.0,23107.5,92429.9,59.06070287539936,0.008465875220031614,0.03386346424321108
327,Company_327,Retail,Latin America,2024,734.9,-2.3,2863.5,-6.1,55.4,89.6,19.1,57.4,42093.5,21046.7,84186.9,57.27786093346034,0.008729386638538776,0.03491758803042757
327,Company_327,Retail,Latin America,2025,669.4,-1.6,1038.8,-8.9,56.1,92.2,18.4,57.8,37139.8,18569.9,74279.5,55.482222886166724,0.009011907726896385,0.03604758237793418
328,Company_328,Retail,Asia,2015,2625.6,3.4,963.6,4.830369999999999,73.4,73.0,62.3,85.0,180845.7,90422.8,361691.4,68.87785648994516,0.007259227064840358,0.02903692431554873
328,Company_328,Retail,Asia,2016,2438.3,5.0,1246.7,-7.1,73.5,74.7,60.2,85.7,165032.6,82516.3,330065.2,67.68346798999302,0.0073873283217982385,0.029549313287192954
328,Company_328,Retail,Asia,2017,2283.8,8.7,2958.7,-6.3,75.0,76.3,60.4,88.3,152057.0,76028.5,304113.9,66.58069883527453,0.007509686337914841,0.03003873547419718
328,Company_328,Retail,Asia,2018,2475.0,10.8,3143.5,8.4,78.7,79.1,65.2,92.0,160003.6,80001.8,320007.2,64.6479191919192,0.007734200980477939,0.030936803921911758
328,Company_328,Retail,Asia,2019,2719.4,9.8,4375.2,9.9,78.5,78.7,66.0,90.8,176590.9,88295.5,353181.9,64.93744943737589,0.007699715075999081,0.03079885158360279
328,Company_328,Retail,Asia,2020,2510.8,8.6,3183.0,-7.7,78.4,78.8,63.8,92.6,162714.2,81357.1,325428.4,64.80571929265572,0.007715368418982486,0.030861473675929944
328,Company_328,Retail,Asia,2021,2415.4,9.4,5351.4,-3.8,79.4,81.7,63.8,92.6,151713.3,75856.7,303426.7,62.810838784466334,0.007960406912114195,0.031841617154450434
328,Company_328,Retail,Asia,2022,2343.3,8.1,2795.1,-3.0,78.9,81.9,64.5,90.3,146925.4,73462.7,293850.9,62.700209106815166,0.007974452349814141,0.03189782025436038
328,Company_328,Retail,Asia,2023,2302.4,8.4,3424.0,-1.7,77.6,82.9,61.1,88.7,142632.0,71316.0,285264.1,61.949270326615704,0.008071117255904266,0.03228448034101745
328,Company_328,Retail,Asia,2024,2342.2,9.1,3149.1,1.7,77.8,82.3,64.0,87.0,146066.8,73033.4,292133.7,62.363077448552644,0.00801756182186444,0.03207025826539638
328,Company_328,Retail,Asia,2025,2343.4,11.7,3851.3,0.0,78.3,83.7,64.9,86.4,143968.1,71984.0,287936.1,61.43556371084749,0.00813861130993995,0.03255445654589909
329,Company_329,Finance,Oceania,2015,15907.7,22.9,48383.4,4.830369999999999,80.3,72.1,92.9,76.1,221279.9,110640.0,553199.9,13.910238437989149,0.02875578972447392,0.14377892263195952
329,Company_329,Finance,Oceania,2016,15718.9,23.4,32881.6,-1.2,82.6,73.0,96.9,77.8,216522.4,108261.2,541306.0,13.774653442670925,0.029038843094294168,0.14519421547147085
329,Company_329,Finance,Oceania,2017,17970.9,21.5,43203.3,14.3,83.4,76.2,94.8,79.1,239512.3,119756.1,598780.7,13.327785475407463,0.030012490382539055,0.15006250203538693
329,Company_329,Finance,Oceania,2018,19476.3,24.2,50635.1,8.4,84.5,78.3,95.6,79.4,253909.7,126954.9,634774.4,13.036855049470383,0.030682239233340222,0.1534111719988752
329,Company_329,Finance,Oceania,2019,20608.3,29.2,84705.7,5.8,84.6,76.9,96.4,80.3,272605.5,136302.7,681513.7,13.227946992231287,0.030239010602428097,0.151195097382517
329,Company_329,Finance,Oceania,2020,22192.3,29.9,59775.3,7.7,83.9,75.2,95.7,80.7,299107.3,149553.7,747768.4,13.477976595485822,0.02967803935015173,0.14839017690635536
329,Company_329,Finance,Oceania,2021,21861.5,30.9,83903.7,-1.5,82.3,74.2,95.3,77.3,297487.0,148743.5,743717.6,13.607803673123986,0.02939489397588547,0.14697448964156418
329,Company_329,Finance,Oceania,2022,22079.3,31.2,113511.7,1.0,83.5,74.5,97.0,78.9,299524.6,149762.3,748811.5,13.565855801587912,0.029485791818101084,0.14742895909050543
329,Company_329,Finance,Oceania,2023,22900.0,28.5,65565.2,3.7,85.5,76.8,97.6,82.1,303463.2,151731.6,758658.0,13.251668122270743,0.030184879089128435,0.15092439544564218
329,Company_329,Finance,Oceania,2024,24939.6,27.8,129601.7,8.9,87.0,78.8,96.5,85.8,323443.7,161721.9,808609.3,12.96908130042182,0.030842583680400406,0.1542128802592599
329,Company_329,Finance,Oceania,2025,26371.5,27.5,139488.7,5.7,86.6,77.2,99.4,83.3,348058.8,174029.4,870147.0,13.198293612422502,0.030306948136349376,0.15153474068174688
330,Company_330,Transportation,Asia,2015,1364.3,12.8,2898.3,4.830369999999999,39.6,47.0,49.4,22.4,713032.3,118838.7,2376774.2,522.6360038114784,0.0005740132992019182,0.011480266950076028
330,Company_330,Transportation,Asia,2016,1492.6,14.4,3396.3,9.4,40.6,48.2,49.0,24.7,772773.7,128795.6,2575912.5,517.7366340613694,0.0005794451480785935,0.01158890521104758
